,genes,x_coord,y_coord,x_coord_plot,y_coord_plot,cluster_id
7851,KIF2B,3.7320414,8.061989,4.579238,8.637088,184
7852,KIF2C,12.347955,1.9144808,4.9628086,2.334498,1392
7853,KIF3A,13.473905,5.1246963,12.308134,5.6633525,630
7854,KIF3B,15.963885,2.9483416,14.884404,2.8794067,252
7855,KIF3C,-6.548543,2.0519407,-5.4765472,3.2351198,302
7856,KIF4A,8.458224,5.4688134,6.9323945,6.156472,976
7857,KIF4B,2.0392523,0.38688833,7.034956,1.3438395,280
7858,KIF5A,-4.214921,1.6004761,4.419107,-2.30477,24
7859,KIF5B,6.3928957,3.1461234,8.752294,5.34821,1395
7860,KIF5C,10.026809,1.4652116,4.5007854,-2.416337,251
7861,KIF6,10.842303,15.45311,10.761101,15.01831,64
7862,KIF7,-4.917992,9.474935,-3.2052824,7.8287477,111
7863,KIF9,13.052798,5.861308,11.953304,6.2615495,1
7864,KIFAP3,14.00697,3.1741035,13.237484,3.1161053,303
7865,KIFBP,13.224649,5.4417796,12.408719,6.0546255,137
7866,KIFC1,8.9746065,2.3959844,9.286288,5.222976,818
7867,KIFC2,0.022830607,15.70051,-0.7523442,15.43993,724
7868,KIFC3,-2.812123,13.371364,-3.080414,13.145731,480
7869,KIN,6.2651906,5.070816,8.637933,5.692915,947
7870,KIR2DL1,5.469072,11.711027,-1.6450186,11.607131,227
7871,KIR2DL3,-0.2969791,6.817739,6.0657396,9.906073,1396
7872,KIR2DL4,1.0234143,9.697481,3.6406052,11.929313,154
7873,KIR3DL1,7.6549106,16.591806,7.2533755,16.616154,274
7874,KIR3DL2,4.930089,10.904361,6.9323535,2.8921533,1381
7875,KIR3DL3,10.624782,15.051388,11.2310915,14.920359,174
7876,KIRREL1,1.9878439,2.9871588,1.1459427,3.22191,399
7877,KIRREL2,3.615074,12.348546,3.1005192,10.8794775,1397
7878,KIRREL3,1.6979833,11.831268,5.2110753,11.037508,880
7879,KISS1,13.48786,5.0558796,12.305432,5.5931835,630
7880,KISS1R,-3.9141505,10.359028,1.8288188,13.159228,1228
7881,KIT,0.6613562,11.991896,0.62566006,12.005109,416
7882,KITLG,14.106049,8.386751,13.871241,8.260177,31
7883,KIZ,10.014102,1.4602073,4.5254884,-2.446268,251
7884,KL,0.6787224,12.01509,0.55222714,11.965954,416
7885,KLB,14.058075,3.020791,13.19114,3.3173225,303
7886,KLC1,-3.2533758,11.436708,-3.0941374,10.535676,243
7887,KLC2,4.5836186,-0.44292516,7.368431,-2.1919613,874
7888,KLC3,3.5686128,12.592467,2.078406,4.805638,1398
7889,KLC4,-2.1228864,6.4704723,-1.3920841,1.540259,450
7890,KLF1,7.59258,5.036014,12.3093195,2.8761308,814
7891,KLF10,-1.1332573,8.201159,4.329064,2.5347157,851
7892,KLF11,-3.8192363,12.969862,-2.9551096,11.809566,88
7893,KLF12,-5.988169,-0.5603699,-5.5995026,0.049387302,165
7894,KLF13,7.650075,16.34776,7.874046,15.904766,82
7895,KLF14,9.9461155,6.7940373,13.491027,5.731134,141
7896,KLF15,-7.3481255,3.2315369,-6.227648,1.8441106,520
7897,KLF16,15.380231,3.0694482,14.323543,2.3583024,4
7898,KLF17,5.4404526,-6.2991953,4.9792366,-6.078474,34
7899,KLF18,6.3751836,-2.5583503,12.34161,1.1874571,1045
7900,KLF2,7.323408,6.783667,5.5711646,8.321975,967
7901,KLF3,9.655978,8.335995,10.472373,3.3858144,1059
7902,KLF4,6.758618,2.4721835,7.25095,6.7780643,393
7903,KLF5,10.498934,5.6499863,11.745058,4.919667,937
7904,KLF6,1.2411337,5.78852,4.077884,13.190383,1251
7905,KLF7,-2.9035141,-2.9260864,-3.2988095,-3.07886,505
7906,KLF8,-1.0672299,-5.401793,0.49445453,-4.7745566,67
7907,KLF9,5.103675,15.774593,4.6059337,17.047,42
7908,KLHDC1,10.197796,9.09799,12.056221,3.7907894,1347
7909,KLHDC10,9.312692,12.749512,8.184192,12.497687,51
7910,KLHDC2,9.883374,1.0792598,7.5575395,2.3075366,11
7911,KLHDC3,0.3444264,5.3151627,-1.4476348,5.283877,134
7912,KLHDC4,2.8098657,-4.7923994,1.3019912,-3.4359534,783
7913,KLHDC7A,3.441169,10.101119,5.6219316,11.420243,68
7914,KLHDC7B,7.858754,2.4093552,10.149538,0.6415478,742
7915,KLHDC8A,-3.8995237,12.885401,-3.0107784,11.791805,88
7916,KLHDC8B,1.7971768,8.306499,2.3189454,12.14336,776
7917,KLHDC9,9.444891,11.541694,11.41039,11.782111,403
7918,KLHL1,-4.949001,3.1760871,-4.8319387,4.5217175,57
7919,KLHL10,-1.1825477,3.6940682,6.495125,6.1818995,242
7920,KLHL11,4.6406417,-1.1059291,5.1313066,-0.5682746,1399
7921,KLHL12,4.7932224,3.0723512,2.5696344,3.379372,622
7922,KLHL13,7.566584,12.096222,7.5402303,15.006097,314
7923,KLHL14,-3.0563717,5.0427775,-2.2383509,6.4014287,459
7924,KLHL15,0.3317801,5.525847,-1.0907072,5.2678485,134
7925,KLHL17,-4.6353016,5.5377264,-6.1562037,9.351084,685
